SaleID,price
200000,1245.69561989329
200001,1986.7402956113062
200002,8630.756291834945
200003,1274.682132379143
200004,1955.3941170885241
200005,1367.888546089864
200006,485.2123681801436
200007,3245.1180873846542
200008,13765.584997061658
200009,599.7014854408344
200010,660.5862270425278
200011,2446.5572235184945
200012,6008.356759971572
200013,7235.0391084685525
200014,1533.9023878819742
200015,240.24965807722583
200016,1722.318639905632
200017,8693.272289501949
200018,6692.074240730221
200019,683.6393724760928
200020,24806.70036334377
200021,7745.538395074835
200022,2212.7035240146433
200023,1540.1737044870642
200024,765.1400218533668
200025,8214.191298759619
200026,535.7930673872725
200027,12246.140415333477
200028,4084.2399835958086
200029,7967.176972659445
200030,18276.054676844273
200031,12606.32551347182
200032,602.678092545746
200033,14569.320242763897
200034,824.1192940199198
200035,1998.600760629456
200036,14204.059141726484
200037,6143.6689830446
200038,1573.510184401699
200039,370.1938115381404
200040,585.5382939782726
200041,26699.551313052518
200042,451.1552451690595
200043,7109.283850252494
200044,19045.997303285905
200045,483.0382743688624
200046,15290.915423366365
200047,17400.591119622604
200048,2235.4055664031093
200049,3193.5269228393363
200050,524.7059884617388
200051,4682.671588248705
200052,2794.3917779957187
200053,488.52559881209663
200054,13740.927374627594
200055,11407.026726833865
200056,6236.50300850653
200057,3247.565251473508
200058,958.2910112829563
200059,5030.129254989775
200060,8254.086404484962
200061,1108.5359571362642
200062,5492.355328401953
200063,8215.841031387838
200064,1283.9880952700084
200065,1705.6069073919414
200066,489.3335955115058
200067,9978.670519592077
200068,210.237031241978
200069,17366.279265614663
200070,9124.512904111392
200071,360.84373195850276
200072,6631.799462101232
200073,17728.668145641837
200074,3808.1509762397145
200075,12693.30752399266
200076,2965.2011631269015
200077,296.5262355494301
200078,361.0635744984288
200079,3156.5100725602883
200080,3067.636985040589
200081,2147.561757798021
200082,3944.855670285144
200083,420.15770366780043
200084,1161.8278584019295
200085,1724.3571341878953
200086,7023.113773037994
200087,3425.241162467761
200088,2699.960664938682
200089,41392.05082733724
200090,2506.216539437107
200091,196.5651720046294
200092,1353.4185276051212
200093,16003.156257245368
200094,6587.47305638138
200095,5954.028014593411
200096,2671.450486398464
200097,1191.1850200585027
200098,433.45202695929356
200099,23834.236364533856
200100,20809.195525622643
200101,7184.782037868228
200102,1841.2363614049195
200103,11104.94177987027
200104,5554.853942691195
200105,4393.997619866575
200106,8210.124403239482
200107,1657.0528779477559
200108,14826.696473930691
200109,8027.261591664934
200110,662.5915448962351
200111,1959.789861649981
200112,1829.3777566396393
200113,709.401098979487
200114,2310.1532660565463
200115,1226.97571824064
200116,14372.901487775749
200117,15338.554238150855
200118,47905.40350282879
200119,211.53139923393383
200120,2969.418298024947
200121,2509.2619981753824
200122,687.3481395843169
200123,2518.2944513951406
200124,56780.33632265949
200125,625.3300330899142
200126,2911.7034649649927
200127,15013.156798711563
200128,1601.5821846749564
200129,5895.118932841046
200130,3794.260150834646
200131,2692.174382004796
200132,1426.8086292640232
200133,2911.3958062450715
200134,1368.4410420894967
200135,3072.4705504544527
200136,3941.558872880231
200137,869.1994008155161
200138,9810.602962854846
200139,6496.170576789116
200140,2933.4750779140727
200141,1410.5281349951288
200142,5696.783485986729
200143,7610.890742904776
200144,1273.2370875233698
200145,6131.113243576603
200146,2622.447595347779
200147,4526.648015191663
200148,2972.50763134525
200149,188.4180427158576
200150,11253.824987741129
200151,5005.790462445124
200152,661.611829886092
200153,503.97271255312853
200154,7747.378616971477
200155,2154.199114376378
200156,16556.85229725894
200157,8357.173720421444
200158,10731.396505041748
200159,2076.562473988708
200160,7209.678900794826
200161,7505.499872305074
200162,6572.595607050091
200163,819.1128104026661
200164,16541.220706126896
200165,14824.496542063389
200166,22790.757790696418
200167,3864.7717183551604
200168,38141.78820750555
200169,709.3479577378171
200170,2608.500163478121
200171,8782.002881965705
200172,1915.8153625650352
200173,34292.08188589493
200174,780.8487907704557
200175,2559.1152723978485
200176,7903.088980248321
200177,6128.521568164808
200178,5137.49403526819
200179,3893.081972515075
200180,906.7745045670895
200181,18569.576516077715
200182,4051.571619774916
200183,1525.5457171852327
200184,2176.400165584909
200185,4375.973956647652
200186,3415.537160572355
200187,5434.418165827937
200188,11902.359354428583
200189,11260.893000531785
200190,3068.698010252547
200191,3062.3561460077594
200192,1054.9436337013012
200193,4728.551781491704
200194,7637.7899646137075
200195,2264.78829802981
200196,813.1474172411049
200197,21999.622366755724
200198,1205.69540056292
200199,4558.86714364482
200200,354.01030540256806
200201,7613.469670680665
200202,2062.5787290734456
200203,1625.9276055133284
200204,8260.262523755515
200205,5227.479706876789
200206,964.0630305287436
200207,5425.536261593793
200208,5922.057003849815
200209,1159.7896558382722
200210,13902.169017316337
200211,6026.323025272016
200212,7652.468153101763
200213,9030.172459581252
200214,18342.926371421185
200215,7151.930444685013
200216,3325.6342356965993
200217,1225.6847349008979
200218,10068.027058133157
200219,1275.9486322701803
200220,2297.77414348317
200221,8375.51786859021
200222,2201.527313401374
200223,726.088762585558
200224,12288.121581514359
200225,3584.634714119465
200226,1198.1504910279718
200227,9554.759102494292
200228,211.8410893990108
200229,7282.693886836743
200230,9722.639272554174
200231,5039.432529694953
200232,924.3021447845585
200233,7994.007440779912
200234,400.4408410421415
200235,8664.330982361966
200236,13941.586120378643
200237,4813.715690729592
200238,6832.412150526046
200239,8779.91937366081
200240,25812.69648206967
200241,10417.22454530072
200242,3719.938507661624
200243,2978.398546540685
200244,6527.608092792135
200245,3816.0953553062755
200246,3849.7517533019027
200247,1395.2430934924312
200248,249.0759736533587
200249,10801.226299226208
200250,30158.70749196302
200251,10116.419511912769
200252,796.315613595943
200253,10093.173244003658
200254,10279.806636709985
200255,7064.062972451287
200256,2558.39427743992
200257,9291.281115472713
200258,3892.799362599493
200259,8083.345255219373
200260,1427.3524433722393
200261,3902.098713691084
200262,2677.18348621255
200263,8839.38617802231
200264,6583.590985866829
200265,5634.995091075065
200266,1255.149636008133
200267,14785.37218714003
200268,7441.8767834483015
200269,3861.6899541914727
200270,8893.229262387835
200271,2983.181021121814
200272,2866.087792947483
200273,17406.376580476957
200274,527.2109984156223
200275,14015.119360297716
200276,2119.5517660997866
200277,2883.4993265559942
200278,1658.2206868454484
200279,8480.430401410911
200280,3035.1563022155983
200281,845.4557106736443
200282,12685.760895074212
200283,6190.050212714005
200284,404.71789063242704
200285,5235.604082866077
200286,2964.9307824408675
200287,11749.295694625604
200288,11750.995525346632
200289,3158.933191548674
200290,6765.820483864613
200291,8158.3964112070225
200292,1891.2448564600027
200293,9922.4860695018
200294,6478.337962224281
200295,1726.5230471627303
200296,2920.100764997658
200297,7477.811725715007
200298,1394.6159897071427
200299,4940.706465015308
200300,5401.377011425018
200301,4932.238600011749
200302,1471.5622870852478
200303,5749.277248759688
200304,2736.4515962238024
200305,4147.491885121885
200306,1625.7841312332562
200307,15494.747372966773
200308,1433.690585582499
200309,1075.321786400561
200310,1089.328320757786
200311,1273.0351933309971
200312,11761.028421560253
200313,1699.3138664839432
200314,4176.36980438566
200315,920.3150419555072
200316,42488.538935886885
200317,2381.202026305643
200318,382.80338991659437
200319,10207.663093830844
200320,2801.019808407908
200321,28428.953885055103
200322,17633.87627060543
200323,1490.67500661854
200324,24355.987689985872
200325,5798.266536537885
200326,2457.298374752666
200327,27250.016919292644
200328,470.77802073968496
200329,7890.794264534508
200330,1864.1209535417079
200331,1500.4213379455996
200332,12508.098689801494
200333,1218.269905688624
200334,584.878669997066
200335,1480.6222848672755
200336,1388.786224406078
200337,1087.838460316967
200338,1963.7663100594568
200339,13948.373372966034
200340,28330.83353858723
200341,2518.459698630742
200342,6260.711017232954
200343,1601.438429637121
200344,5571.6561104607645
200345,6742.777876215771
200346,1210.2578526295563
200347,10975.47235190315
200348,9545.795339006501
200349,734.1389121460925
200350,10274.772387944577
200351,2300.2937130895725
200352,778.021119843193
200353,1643.370426545576
200354,3785.4299856879993
200355,556.9922482715046
200356,4980.394843835871
200357,2054.03969777631
200358,2966.2267247513014
200359,8539.078565184634
200360,16050.066584594659
200361,1812.209065937223
200362,2033.4887456400766
200363,1282.5009739680288
200364,7262.246431523899
200365,10216.710977485967
200366,947.3959886892476
200367,7114.289530722168
200368,6569.3327950772
200369,5713.548603341007
200370,1004.3574187072668
200371,10311.934920276384
200372,953.5229727677474
200373,1221.44671344868
200374,956.3254316213843
200375,1207.393678666468
200376,2642.4263405629713
200377,1746.5348520231407
200378,1776.1777163518295
200379,1934.3432684792233
200380,838.1647846225483
200381,3905.53045506651
200382,32655.90369177117
200383,2130.4290110211277
200384,2917.9715947052773
200385,788.7986752452662
200386,1101.1138944688341
200387,3764.109798430958
200388,7123.551979575055
200389,6663.999335390299
200390,375.0452665231428
200391,3473.7653268949953
200392,997.1401316784559
200393,2972.09952718978
200394,3820.46113257726
200395,133.5876463369791
200396,2723.702610732707
200397,998.1249214523982
200398,2258.0044724516497
200399,754.4506209485844
200400,2084.3726702614586
200401,4650.8112167175495
200402,1713.6502058497965
200403,3967.236952990811
200404,650.3181862589104
200405,682.3828100275091
200406,2715.11397815982
200407,1534.7560346681657
200408,6914.72577999094
200409,11449.29418720632
200410,7436.24991826779
200411,1467.95744683268
200412,20540.905273931643
200413,10891.920222264856
200414,4513.324704790937
200415,9514.55499747047
200416,8153.236690834177
200417,1879.1925632688803
200418,1086.1394344708801
200419,17858.737841938808
200420,19934.62060774106
200421,1303.0194490464662
200422,1526.5384760297864
200423,1044.8150812402514
200424,51735.087477559195
200425,9035.174914672185
200426,3790.1029656279397
200427,19310.098441415783
200428,1193.820753810504
200429,4695.414906809617
200430,4663.267110395251
200431,2708.4639348598485
200432,3931.2962438395202
200433,16777.41161345764
200434,628.3708397826331
200435,4900.33544564029
200436,9768.551806452499
200437,766.3018589580693
200438,210.12682312314746
200439,1165.691389109587
200440,1454.700326123898
200441,1198.2341891975057
200442,1273.2470218935036
200443,5822.600183420559
200444,1188.4801022797296
200445,3229.329358693094
200446,3363.3736073602063
200447,7185.5013880020115
200448,14087.822420348317
200449,1207.6337247475246
200450,2365.4882247226697
200451,981.7182177202203
200452,3048.5048472369836
200453,3250.6485333134096
200454,757.0465761886448
200455,8397.549241452136
200456,1218.3927748370832
200457,1328.79896917819
200458,749.1799665588619
200459,3725.9431862092893
200460,3020.2486618045705
200461,3770.005393722272
200462,4914.810297411543
200463,8248.055201647534
200464,1050.2091893885613
200465,10129.64403315952
200466,2290.9574659515392
200467,2798.091371389107
200468,2183.915498454803
200469,175.95307038761894
200470,9614.301306380203
200471,401.62370994744015
200472,8308.736020456603
200473,48519.87214348652
200474,1738.5144815847455
200475,3972.461685420497
200476,11805.509873507934
200477,5040.340108141851
200478,5508.108279103858
200479,1099.437073065932
200480,6519.060736400069
200481,1684.9613380294074
200482,1518.3092953250216
200483,2595.134067538166
200484,2459.9886419174236
200485,4991.183757376542
200486,5478.886439761067
200487,9155.660117213589
200488,965.3434368842309
200489,5726.342365557355
200490,8959.721932532038
200491,8170.386649214518
200492,18106.348884814335
200493,85.13982632109582
200494,2360.165084808301
200495,5412.952138727107
200496,362.71591089166986
200497,611.3362185700239
200498,18006.801373363593
200499,644.8406296437743
200500,6538.606703927118
200501,4003.269012530144
200502,1829.189866247336
200503,412.63942239716016
200504,2353.0829352476576
200505,5839.815489530454
200506,135.83960118974164
200507,3584.6559731571047
200508,1822.8523236310336
200509,1277.5599086665957
200510,9238.620497447788
200511,10189.854797104994
200512,25737.688315140564
200513,14684.465901728056
200514,12286.560940217078
200515,656.1355347057183
200516,21688.899454970924
200517,7775.517120452405
200518,2372.080369665703
200519,13852.662631661417
200520,1341.9900737934363
200521,22036.88974488147
200522,149.26463759776243
200523,4410.736022493289
200524,8973.816977770923
200525,500.7995430451974
200526,410.1361242068547
200527,3502.9288420001612
200528,3764.782312867805
200529,675.4866986956617
200530,7074.303020791747
200531,14166.878764850919
200532,1361.726336114245
200533,19034.7274284206
200534,1215.9260723148761
200535,255.5759605975295
200536,973.5848826411525
200537,926.5987838757228
200538,3413.6631559742705
200539,6914.300815420464
200540,2604.418770230437
200541,2804.0062909815606
200542,2197.3685388858194
200543,3865.434238435197
200544,489.3515733445779
200545,3561.9081289793835
200546,6084.901213232745
200547,4415.924422260427
200548,4253.368302247172
200549,13751.745814871914
200550,15040.600320960086
200551,420.6918668552639
200552,11056.27211833635
200553,239.5481660134983
200554,12017.580196313382
200555,1974.7234279135573
200556,3989.067522758478
200557,12104.35865089791
200558,6626.504965848418
200559,1188.569321658802
200560,2739.574154374345
200561,4258.531523734604
200562,20126.15509698921
200563,6231.88641828849
200564,10660.07998499602
200565,26531.291353358072
200566,7742.662403820782
200567,1903.9808426926775
200568,9020.840358957956
200569,160.27962250955397
200570,1953.2033751627846
200571,3507.792827112993
200572,11336.350618140796
200573,16649.91356656231
200574,996.9930848081412
200575,1463.123357823734
200576,974.2175124085175
200577,794.6019734353049
200578,22105.074690728274
200579,217.67645559715993
200580,5927.663411256061
200581,1472.8472315695278
200582,6395.677096445988
200583,996.3472763156442
200584,17292.112085400207
200585,6760.722023853029
200586,4042.574755073894
200587,1360.9742665319116
200588,3796.5999149262
200589,2483.422592294389
200590,254.6206191222568
200591,12034.874383303471
200592,4096.064009883158
200593,10126.10293662336
200594,9201.609257142562
200595,536.6733860266577
200596,4148.209459778248
200597,21551.273872855738
200598,11172.80818583082
200599,3807.540391777498
200600,7271.161414630613
200601,8239.925688691315
200602,10013.842830374337
200603,30952.740177465595
200604,10140.594859829585
200605,1411.7360665939723
200606,4820.192681370564
200607,7979.737599662181
